bait_uniprot	bait_symbol	bait_usage
Q9H4B8	DPEP3	2
Q9H4D4	NA	2
Q9H4D5	NXF3	2
Q9H4E5	RHOJ	2
Q9H4E7	DEF6	2
Q9H4F8	SMOC1	2
Q9H4G0	EPB41L1	2
Q9H4G1	CST9L	2
Q9H4G4	GLIPR2	2
Q9H4H8	FAM83D	2
Q9H4I2	ZHX3	2
Q9H4I3	TRABD	2
Q9H4I8	SERHL2	2
Q9H4I9	SMDT1	2
Q9H4K1	RIBC2	2
Q9H4K7	MTG2	2
Q9H4L4	SENP3	2
Q9H4M3	FBXO44	2
Q9H4M7	PLEKHA4	2
Q9H4M8	NA	2
Q9H4M9	EHD1	2
Q9H4P4	RNF41	2
Q9H4Q3	PRDM13	2
Q9H4S2	GSX1	2
Q9H4T2	ZSCAN16	2
Q9H4W6	EBF3	2
Q9H4X1	RGCC	2
Q9H4Y5	GSTO2	2
Q9H4Z2	ZNF335	2
Q9H4Z3	PCIF1	2
Q9H503	BANF2	2
Q9H511	KLHL31	2
Q9H568	ACTL8	2
Q9H582	ZNF644	2
Q9H583	HEATR1	2
Q9H596	DUSP21	2
Q9H598	SLC32A1	2
Q9H5C5	NA	2
Q9H5F2	CFAP68	2
Q9H5H4	ZNF768	2
Q9H5I1	SUV39H2	2
Q9H5J8	TAF1D	2
Q9H5K3	POMK	2
Q9H5P4	PDZD7	2
Q9H5Q2	NA	2
Q9H5Q4	TFB2M	2
Q9H5V7	IKZF5	2
Q9H5V8	CDCP1	2
Q9H5V9	STEEP1	2
Q9H5X1	CIAO2A	2
Q9H5Y7	SLITRK6	2
Q9H5Z6	FAM124B	2
Q9H609	ZNF576	2
Q9H611	PIF1	2
Q9H614	MYO15B	1
Q9H633	RPP21	2
Q9H641	NA	2
Q9H665	IGFLR1	1
Q9H668	STN1	2
Q9H669	NA	2
Q9H672	ASB7	2
Q9H6A0	DENND2D	2
Q9H6B4	CLMP	2
Q9H6D7	HAUS4	2
Q9H6D8	FNDC4	2
Q9H6E4	CCDC134	2
Q9H6E5	TUT1	2
Q9H6F0	ZBTB38	1
Q9H6F2	TMEM38A	2
Q9H6F5	CCDC86	2
Q9H6G9	NA	2
Q9H6H2	NA	1
Q9H6H4	REEP4	2
Q9H6I2	SOX17	2
Q9H6J7	CSTPP1	2
Q9H6K4	OPA3	2
Q9H6L2	TMEM231	2
Q9H6L4	ARMC7	2
Q9H6L5	RETREG1	2
Q9H6P5	TASP1	2
Q9H6Q3	SLA2	1
Q9H6Q4	CIAO3	2
Q9H6R4	NOL6	2
Q9H6R7	WDCP	2
Q9H6S0	YTHDC2	2
Q9H6S1	AZI2	2
Q9H6S3	EPS8L2	2
Q9H6T3	RPAP3	2
Q9H6U6	BCAS3	2
Q9H6W3	RIOX1	2
Q9H6X2	ANTXR1	2
Q9H6X5	C19orf44	2
Q9H6Y2	WDR55	2
Q9H6Y5	MAGIX	2
Q9H6Y7	RNF167	2
Q9H6Z4	RANBP3	2
Q9H6Z9	EGLN3	2
Q9H706	GAREM1	2
Q9H707	ZNF552	1
Q9H714	RUBCNL	1
Q9H741	SPRING1	2
Q9H765	ASB8	2
Q9H773	DCTPP1	2
Q9H788	SH2D4A	2
Q9H792	PEAK1	1
Q9H7B2	RPF2	2
Q9H7B4	SMYD3	2
Q9H7B7	PKD1L1-AS1	2
Q9H7C4	SYNC	2
Q9H7C9	AAMDC	2
Q9H7D0	DOCK5	2
Q9H7D7	WDR26	2
Q9H7E2	TDRD3	2
Q9H7E9	C8orf33	2
Q9H7H0	METTL17	2
Q9H7L9	SUDS3	2
Q9H7M9	VSIR	1
Q9H7N4	SCAF1	2
Q9H7P6	MVB12B	2
Q9H7S9	ZNF703	2
Q9H7T3	NA	1
Q9H7T9	AUNIP	2
Q9H7V2	SYNDIG1	2
Q9H7X0	NAA60	2
Q9H7X3	ZNF696	2
Q9H7X7	IFT22	2
Q9H7Z3	NRDE2	2
Q9H7Z6	KAT8	2
Q9H7Z7	PTGES2	1
Q9H808	TLE6	2
Q9H813	PACC1	2
Q9H814	PHAX	2
Q9H816	DCLRE1B	2
Q9H832	UBE2Z	2
Q9H840	GEMIN7	2
Q9H845	ACAD9	2
Q9H869	YY1AP1	2
Q9H871	RMND5A	2
Q9H875	PRKRIP1	1
Q9H898	ZMAT4	2
Q9H8E5	NA	2
Q9H8E8	KAT14	2
Q9H8G2	CAAP1	2
Q9H8H2	DDX31	2
Q9H8J5	MANSC1	2
Q9H8K7	C10orf88	2
Q9H8L6	MMRN2	2
Q9H8M1	COQ10B	2
Q9H8M7	MINDY3	2
Q9H8M9	EVA1A	2
Q9H8S9	MOB1A	2
Q9H8T0	AKTIP	2
Q9H8U3	ZFAND3	2
Q9H8V3	ECT2	2
Q9H8W4	PLEKHF2	2
Q9H8W5	TRIM45	2
Q9H8X2	IPPK	2
Q9H8X9	ZDHHC11	2
Q9H8Y1	VRTN	2
Q9H8Y5	ANKZF1	2
Q9H8Y8	GORASP2	2
Q9H902	REEP1	2
Q9H903	MTHFD2L	2
Q9H910	JPT2	2
Q9H936	SLC25A22	2
Q9H944	MED20	2
Q9H963	ZNF702P	2
Q9H967	WDR76	2
Q9H977	WDR54	2
Q9H981	ACTR8	2
Q9H987	SYNPO2L	2
Q9H992	MARCHF7	2
Q9H993	ARMT1	2
Q9H9A5	CNOT10	2
Q9H9A6	LRRC40	2
Q9H9A7	RMI1	2
Q9H9B1	EHMT1	2
Q9H9B4	SFXN1	2
Q9H9C1	VIPAS39	2
Q9H9C5	NA	1
Q9H9D4	ZNF408	2
Q9H9E1	ANKRA2	2
Q9H9E3	COG4	2
Q9H9F9	ACTR5	2
Q9H9G7	AGO3	2
Q9H9I0	USP53	2
Q9H9J2	MRPL44	2
Q9H9J4	USP42	2
Q9H9L3	ISG20L2	1
Q9H9L7	AKIRIN1	2
Q9H9P5	UNKL	2
Q9H9P8	L2HGDH	2
Q9H9Q2	COPS7B	2
Q9H9Q4	NHEJ1	2
Q9H9S0	NANOG	2
Q9H9S4	CAB39L	2
Q9H9T3	ELP3	2
Q9H9V9	JMJD4	2
Q9H9Y2	RPF1	2
Q9H9Y4	GPN2	2
Q9H9Y6	POLR1B	2
Q9H9Z2	LIN28A	2
Q9HA38	ZMAT3	2
Q9HA47	UCK1	2
Q9HA64	FN3KRP	2
Q9HA65	TBC1D17	2
Q9HAA0	NA	2
Q9HAB3	SLC52A2	2
Q9HAB8	PPCS	2
Q9HAC7	SUGCT	2
Q9HAC8	UBTD1	2
Q9HAD4	WDR41	2
Q9HAF1	MEAF6	2
Q9HAH1	ZNF556	2
Q9HAI6	TASL	2
Q9HAJ7	SAP30L	2
Q9HAK2	EBF2	2
Q9HAN9	NMNAT1	2
Q9HAP6	LIN7B	2
Q9HAQ2	KIF9	2
Q9HAR2	ADGRL3	2
Q9HAS0	C17orf75	2
Q9HAT0	ROPN1	2
Q9HAT1	LMAN1L	2
Q9HAT2	SIAE	2
Q9HAT8	PELI2	2
Q9HAU0	PLEKHA5	2
Q9HAU4	SMURF2	2
Q9HAU5	UPF2	2
Q9HAV0	GNB4	1
Q9HAV2	NA	2
Q9HAV5	EDA2R	2
Q9HAV7	GRPEL1	2
Q9HAW0	BRF2	2
Q9HAW4	CLSPN	2
Q9HAW7	UGT1A7	1
Q9HAW8	UGT1A10	2
Q9HAW9	UGT1A8	1
Q9HAY2	MAGEF1	2
Q9HAY6	BCO1	2
Q9HAZ1	CLK4	2
Q9HAZ2	PRDM16	2
Q9HB07	MYG1	2
Q9HB09	BCL2L12	2
Q9HB19	PLEKHA2	2
Q9HB20	PLEKHA3	2
Q9HB21	PLEKHA1	2
Q9HB29	IL1RL2	2
Q9HB40	SCPEP1	2
Q9HB58	SP110	2
Q9HB63	NTN4	2
Q9HB65	ELL3	2
Q9HB71	CACYBP	2
Q9HB75	PIDD1	2
Q9HB90	RRAGC	2
Q9HB96	FANCE	2
Q9HBA0	TRPV4	2
Q9HBB8	CDHR5	2
Q9HBD1	RC3H2	2
Q9HBE1	PATZ1	2
Q9HBE4	IL21	2
Q9HBF4	ZFYVE1	2
Q9HBG6	IFT122	2
Q9HBG7	LY9	2
Q9HBH0	RHOF	2
Q9HBH7	BEX1	2
Q9HBH9	MKNK2	2
Q9HBI0	PARVG	2
Q9HBI6	CYP4F11	2
Q9HBJ0	PLAC1	2
Q9HBJ7	USP29	2
Q9HBL0	TNS1	2
Q9HBL7	PLGRKT	2
Q9HBL8	NMRAL1	2
Q9HBM1	SPC25	2
Q9HBM6	TAF9B	2
Q9HBR3	NA	1
Q9HBT7	ZNF287	2
Q9HBT8	ZNF286A	2
Q9HBU6	ETNK1	2
Q9HBU9	POPDC2	2
Q9HBV1	POPDC3	2
Q9HBV2	SPACA1	2
Q9HBW0	LPAR2	2
Q9HBW1	LRRC4	2
Q9HBX9	RXFP1	2
Q9HBY8	SGK2	2
Q9HBZ2	ARNT2	2
Q9HC16	APOBEC3G	2
Q9HC24	TMBIM4	1
Q9HC29	NOD2	2
Q9HC36	MRM3	2
Q9HC44	GPBP1L1	2
Q9HC52	CBX8	2
Q9HC56	PCDH9	2
Q9HC62	SENP2	2
Q9HC74	NA	2
Q9HC77	CENPJ	2
Q9HC78	ZBTB20	2
Q9HC97	GPR35	2
Q9HC98	NEK6	2
Q9HCB6	SPON1	2
Q9HCC0	MCCC2	2
Q9HCC6	HES4	1
Q9HCC9	ZFYVE28	2
Q9HCD5	NCOA5	2
Q9HCE1	MOV10	2
Q9HCE5	METTL14	2
Q9HCE6	ARHGEF10L	2
Q9HCE7	SMURF1	2
Q9HCG7	GBA2	2
Q9HCG8	CWC22	2
Q9HCH3	CPNE5	2
Q9HCH53	NA	2
Q9HCI5	MAGEE1	2
Q9HCI7	MSL2	2
Q9HCJ0	TNRC6C	2
Q9HCJ2	LRRC4C	2
Q9HCJ6	VAT1L	2
Q9HCK0	ZBTB26	2
Q9HCK4	ROBO2	2
Q9HCK5	AGO4	2
Q9HCK8	CHD8	2
Q9HCL0	PCDH18	2
Q9HCL2	GPAM	2
Q9HCM1	RESF1	2
Q9HCM2	PLXNA4	2
Q9HCM3	KIAA1549	2
Q9HCM4	EPB41L5	2
Q9HCM9	TRIM39	2
Q9HCN2	TP53AIP1	2
Q9HCN3	PGAP6	2
Q9HCN4	GPN1	2
Q9HCN6	GP6	2
Q9HCN8	SDF2L1	2
Q9HCP0	CSNK1G1	2
Q9HCP6	HHATL	2
Q9HCQ7	NPVF	2
Q9HCS2	CYP4F12	2
Q9HCS7	XAB2	2
Q9HCU4	CELSR2	2
Q9HCU5	PREB	2
Q9HCU8	POLD4	2
Q9HCU9	BRMS1	2
Q9HCY8	S100A14	2
Q9HCZ1	ZNF334	2
Q9HD15	SRA1	2
Q9HD20	ATP13A1	2
Q9HD23	MRS2	2
Q9HD26	GOPC	2
Q9HD33	MRPL47	2
Q9HD34	LYRM4	2
Q9HD36	BCL2L10	2
Q9HD40	SEPSECS	2
Q9HD42	CHMP1A	2
Q9HD43	PTPRH	2
Q9HD64	XAGE1A	2
Q9HD67	MYO10	2
Q9HD89	RETN	2
Q9HD90	NEUROD4	2
Q9HDB5	NRXN3	1
Q9HDC5	JPH1	2
Q9HDC9	APMAP	2
Q9HDD0	PLAAT1	2
Q9NNW5	WDR6	2
Q9NNW7	TXNRD2	2
Q9NNX1	TUFT1	2
Q9NNX6	CD209	2
Q9NNX60	NA	1
Q9NP31	SH2D2A	2
Q9NP50	SINHCAF	2
Q9NP55	BPIFA1	2
Q9NP59	SLC40A1	1
Q9NP61	ARFGAP3	2
Q9NP62	GCM1	2
Q9NP64	ZCCHC17	2
Q9NP66	HMG20A	2
Q9NP70	AMBN	2
Q9NP71	MLXIPL	2
Q9NP72	RAB18	2
Q9NP77	SSU72	2
Q9NP81	SARS2	2
Q9NP84	TNFRSF12A	2
Q9NP85	NPHS2	2
Q9NP86	CABP5	2
Q9NP90	RAB9B	2
Q9NP91	SLC6A20	2
Q9NP92	MRPS30	2
Q9NP94	SLC39A2	2
Q9NP97	DYNLRB1	2
Q9NP98	MYOZ1	2
Q9NP99	TREM1	2
Q9NPA0	EMC7	2
Q9NPA2	MMP25	2
Q9NPA3	MID1IP1	1
Q9NPA8	ENY2	2
Q9NPB3	CABP2	1
Q9NPB6	PARD6A	2
Q9NPC1	LTB4R2	2
Q9NPC3	CCNB1IP1	2
Q9NPC4	A4GALT	2
Q9NPC6	MYOZ2	2
Q9NPC8	SIX2	2
Q9NPD3	EXOSC4	2
Q9NPD7	NRN1	2
Q9NPD8	UBE2T	2
Q9NPE3	NOP10	2
Q9NPF0	CD320	2
Q9NPF4	OSGEP	2
Q9NPF5	DMAP1	2
Q9NPF7	IL23A	2
Q9NPF8	ADAP2	2
Q9NPG2	NGB	2
Q9NPG3	UBN1	2
Q9NPG4	PCDH12	2
Q9NPH0	ACP6	2
Q9NPH2	ISYNA1	2
Q9NPH3	IL1RAP	2
Q9NPH5	NOX4	2
Q9NPI1	BRD7	2
Q9NPI5	NMRK2	2
Q9NPI6	DCP1A	2
Q9NPI8	FANCF	2
Q9NPI9	KCNJ16	2
Q9NPJ1	MKKS	2
Q9NPJ4	PNRC2	2
Q9NPJ6	MED4	2
Q9NPJ8	NXT2	2
Q9NPL8	TIMMDC1	2
Q9NPP4	NLRC4	2
Q9NPQ8	RIC8A	2
Q9NPR9	GPR108	1
Q9NPV4	NA	1
Q9NPY3	CD93	2
Q9NQ11	ATP13A2	1
Q9NQ25	SLAMF7	2
Q9NQ29	LUC7L	2
Q9NQ30	ESM1	2
Q9NQ31	AKIP1	2
Q9NQ33	ASCL3	2
Q9NQ34	TMEM9B	2
Q9NQ35	NRIP3	2
Q9NQ36	SCUBE2	2
Q9NQ48	LZTFL1	2
Q9NQ50	MRPL40	2
Q9NQ55	PPAN	2
Q9NQ66	PLCB1	2
Q9NQ69	LHX9	2
Q9NQ75	CASS4	2
Q9NQ76	MEPE	2
Q9NQ79	CRTAC1	2
Q9NQ84	GPRC5C	2
Q9NQ86	TRIM36	2
Q9NQ87	HEYL	2
Q9NQ88	TIGAR	2
Q9NQ92	COPRS	1
Q9NQ94	A1CF	2
Q9NQA5	TRPV5	2
Q9NQB0	TCF7L2	2
Q9NQB00	NA	2
Q9NQC1	JADE2	2
Q9NQC3	RTN4	2
Q9NQC7	CYLD	2
Q9NQC8	IFT46	2
Q9NQG1	MANBAL	2
Q9NQG5	RPRD1B	2
Q9NQG6	MIEF1	2
Q9NQG7	HPS4	1
Q9NQH7	XPNPEP3	2
Q9NQL2	RRAGD	2
Q9NQL9	DMRT3	2
Q9NQM4	DNAAF6	2
Q9NQN1	OR2S2	2
Q9NQP4	PFDN4	2
Q9NQQ7	SLC35C2	2
Q9NQR1	KMT5A	2
Q9NQR3	NA	1
Q9NQS3	NECTIN3	2
Q9NQS5	GPR84	2
Q9NQS7	INCENP	2
Q9NQT4	EXOSC5	2
Q9NQT5	EXOSC3	2
Q9NQT6	FSCN3	2
Q9NQT8	KIF13B	2
Q9NQU5	PAK6	2
Q9NQV5	PRDM11	2
Q9NQV6	PRDM10	2
Q9NQV7	PRDM9	2
Q9NQW1	SEC31B	2
Q9NQW5	PRDM7	2
Q9NQW6	ANLN	2
Q9NQW7	XPNPEP1	2
Q9NQX0	PRDM6	1
Q9NQX1	PRDM5	2
Q9NQX4	MYO5C	2
Q9NQX5	NPDC1	2
Q9NQX6	ZNF331	2
Q9NQX7	ITM2C	2
Q9NQY0	BIN3	2
Q9NQZ2	UTP3	2
Q9NQZ3	DAZ1	2
Q9NQZ5	STARD7	2
Q9NQZ6	ZC4H2	2
Q9NQZ7	ENTPD7	2
Q9NQZ8	ZNF71	2
Q9NR09	BIRC6	1
Q9NR11	ZNF302	2
Q9NR12	PDLIM7	2
Q9NR20	DYRK4	2
Q9NR21	PARP11	2
Q9NR22	PRMT8	2
Q9NR23	GDF3	2
Q9NR28	DIABLO	2
Q9NR30	DDX21	2
Q9NR31	SAR1A	2
Q9NR33	POLE4	2
Q9NR46	SH3GLB2	2
Q9NR50	EIF2B3	2
Q9NR55	BATF3	2
Q9NR56	MBNL1	2
Q9NR64	KLHL1	2
Q9NR80	ARHGEF4	2
Q9NR81	ARHGEF3	2
Q9NR96	TLR9	2
Q9NR97	TLR8	2
Q9NRA0	SPHK2	2
Q9NRA8	EIF4ENIF1	2
Q9NRB3	CHST12	2
Q9NRC1	ST7	2
Q9NRC8	SIRT7	2
Q9NRC9	OTOR	2
Q9NRD1	FBXO6	2
Q9NRD5	PICK1	2
Q9NRD8	DUOX2	2
Q9NRD9	DUOX1	2
Q9NRE1	MMP26	2
Q9NRE2	TSHZ2	2
Q9NRF2	SH2B1	2
Q9NRF8	CTPS2	2
Q9NRF9	POLE3	2
Q9NRG0	CHRAC1	2
Q9NRG4	SMYD2	2
Q9NRG9	AAAS	2
Q9NRH1	YAE1	2
Q9NRH2	SNRK	2
Q9NRH3	TUBG2	2
Q9NRI5	DISC1	2
Q9NRJ3	CCL28	2
Q9NRJ4	TULP4	1
Q9NRJ7	PCDHB16	2
Q9NRL2	BAZ1A	2
Q9NRL3	STRN4	2
Q9NRM0	SLC2A9	2
Q9NRM2	ZNF277	2
Q9NRM6	IL17RB	2
Q9NRM7	LATS2	2
Q9NRN5	OLFML3	2
Q9NRN7	AASDHPPT	2
Q9NRN9	METTL5	2
Q9NRP0	OSTC	1
Q9NRP4	SDHAF3	2
Q9NRP7	STK36	2
Q9NRQ2	PLSCR4	2
Q9NRQ5	SMCO4	2
Q9NRR2	TPSG1	2
Q9NRR3	CDC42SE2	2
Q9NRR4	DROSHA	2
Q9NRR5	UBQLN4	2
Q9NRR6	INPP5E	2
Q9NRR8	CDC42SE1	2
Q9NRS4	TMPRSS4	2
Q9NRS6	SNX15	2
Q9NRU3	CNNM1	2
Q9NRW1	RAB6B	2
Q9NRW3	APOBEC3C	2
Q9NRW4	DUSP22	2
Q9NRW7	VPS45	2
Q9NRW8	NA	2
Q9NRX1	PNO1	2
Q9NRX3	NDUFA4L2	2
Q9NRX4	PHPT1	2
Q9NRX5	SERINC1	2
Q9NRX6	TMEM167B	2
Q9NRY2	INIP	2
Q9NRY4	ARHGAP35	2
Q9NRY5	FAM114A2	2
Q9NRY6	PLSCR3	2
Q9NRY7	PLSCR2	2
Q9NRZ5	AGPAT4	2
Q9NRZ7	AGPAT3	2
Q9NRZ9	HELLS	2
Q9NS18	GLRX2	2
Q9NS23	RASSF1	2
Q9NS25	SPANXB1	2
Q9NS26	SPANXA2	2
Q9NS37	CREBZF	2
Q9NS40	KCNH7	2
Q9NS56	TOPORS	2
Q9NS61	KCNIP2	2
Q9NS64	RPRM	2
Q9NS66	GPR173	2
Q9NS68	TNFRSF19	2
Q9NS69	TOMM22	2
Q9NS71	GKN1	2
Q9NS73	MBIP	2
Q9NS75	CYSLTR2	2
Q9NS82	SLC7A10	2
Q9NS85	CA10	2
Q9NS86	LANCL2	2
Q9NS87	KIF15	2
Q9NS91	RAD18	2
Q9NS98	SEMA3G	2
Q9NSA1	FGF21	2
Q9NSA3	CTNNBIP1	2
Q9NSB4	KRT82	2
Q9NSB8	HOMER2	2
Q9NSC2	SALL1	2
Q9NSC5	HOMER3	2
Q9NSC7	ST6GALNAC1	2
Q9NSD4	ZNF275	2
Q9NSD7	RXFP3	2
Q9NSD9	FARSB	2
Q9NSE2	CISH	2
Q9NSE4	IARS2	2
Q9NSG2	FIRRM	2
Q9NSI2	SLX9	2
Q9NSK0	KLC4	2
Q9NSK7	C19orf12	2
Q9NSP4	CENPM	2
Q9NST1	PNPLA3	2
Q9NSU2	TREX1	2
Q9NSY0	NRBP2	2
Q9NT22	EMILIN3	2
Q9NT62	ATG3	2
Q9NTG7	SIRT3	2
Q9NTI5	PDS5B	2
Q9NTI7	INKA2	2
Q9NTJ3	SMC4	1
Q9NTJ5	SACM1L	2
Q9NTK1	DEPP1	2
Q9NTK5	OLA1	2
Q9NTM9	CUTC	2
Q9NTN9	SEMA4G	2
Q9NTQ9	GJB4	2
Q9NTU7	CBLN4	2
Q9NTW7	ZFP64	2
Q9NTX5	ECHDC1	2
Q9NTX7	RNF146	2
Q9NTX9	FAM217B	2
Q9NTZ6	RBM12	2
Q9NU02	ANKEF1	2
Q9NU19	TBC1D22B	2
Q9NU23	LYRM2	2
Q9NU39	FOXD4L1	1
Q9NU53	GINM1	2
Q9NUA8	ZBTB40	2
Q9NUB1	ACSS1	2
Q9NUC0	SERTAD4	2
Q9NUD7	C20orf96	2
Q9NUG4	CCM2L	2
Q9NUG6	PDRG1	2
Q9NUH8	TMEM14B	2
Q9NUI1	DECR2	2
Q9NUJ3	TCP11L1	2
Q9NUK0	MBNL3	2
Q9NUL3	STAU2	2
Q9NUL5	SHFL	2
Q9NUL7	DDX28	2
Q9NUM3	SLC39A9	2
Q9NUM4	TMEM106B	2
Q9NUN5	LMBRD1	2
Q9NUP1	BLOC1S4	1
Q9NUP7	TRMT13	2
Q9NUP9	LIN7C	2
Q9NUQ2	AGPAT5	2
Q9NUQ6	SPATS2L	2
Q9NUQ7	UFSP2	2
Q9NUQ8	ABCF3	2
Q9NUQ9	CYRIB	2
Q9NUR3	TMEM74B	2
Q9NUS5	AP5S1	2
Q9NUT2	ABCB8	2
Q9NUU6	OTULINL	2
Q9NUU7	DDX19A	2
Q9NUV7	SPTLC3	1
Q9NUW4	NA	2
Q9NUW8	TDP1	2
Q9NUX5	POT1	2
Q9NUY8	TBC1D23	2
Q9NV12	TMEM140	2
Q9NV29	TMEM100	2
Q9NV31	IMP3	2
Q9NV39	PRR34	2
Q9NV56	MRGBP	2
Q9NV70	EXOC1	2
Q9NV88	INTS9	2
Q9NV96	TMEM30A	2
Q9NVA1	UQCC1	2
Q9NVA2	SEPTIN11	2
Q9NVC3	SLC38A7	2
Q9NVC6	MED17	2
Q9NVD3	SETD4	2
Q9NVD7	PARVA	2
Q9NVE4	CCDC87	2
Q9NVE7	PANK4	2
Q9NVF7	FBXO28	2
Q9NVF9	ETNK2	2
Q9NVG8	TBC1D13	2
Q9NVH0	EXD2	2
Q9NVH1	DNAJC11	2
Q9NVI1	FANCI	2
Q9NVI7	ATAD3A	2
Q9NVJ2	ARL8B	2
Q9NVK5	FGFR1OP2	2
Q9NVL1	FAM86C1P	2
Q9NVL8	CCDC198	2
Q9NVM1	EVA1B	2
Q9NVM4	PRMT7	2
Q9NVM6	DNAJC17	2
Q9NVM9	INTS13	2
Q9NVN3	RIC8B	2
Q9NVN8	GNL3L	2
Q9NVP1	DDX18	2
Q9NVP2	ASF1B	2
Q9NVP4	DZANK1	2
Q9NVQ4	FAIM	2
Q9NVR0	KLHL11	2
Q9NVR2	INTS10	2
Q9NVR5	DNAAF2	2
Q9NVR7	TBCCD1	2
Q9NVS2	MRPS18A	2
Q9NVS9	PNPO	2
Q9NVT9	ARMC1	2
Q9NVU0	POLR3E	2
Q9NVV2	C19orf73	1
Q9NVV4	MTPAP	2
Q9NVV5	AIG1	2
Q9NVV9	THAP1	2
Q9NVW2	RLIM	2
Q9NVX0	HAUS2	2
Q9NVX7	KBTBD4	2
Q9NVZ3	NECAP2	2
Q9NW38	FANCL	2
Q9NW61	PLEKHJ1	2
Q9NW64	RBM22	2
Q9NW71	NA	2
Q9NW75	GPATCH2	2
Q9NW81	DMAC2	2
Q9NW82	WDR70	2
Q9NW97	TMEM51	2
Q9NWA0	MED9	2
Q9NWB1	RBFOX1	2
Q9NWB6	ARGLU1	2
Q9NWB7	IFT57	2
Q9NWC5	TMEM45A	2
Q9NWD8	TMEM248	2
Q9NWF4	SLC52A1	2
Q9NWF9	RNF216	2
Q9NWG3	NA	2
Q9NWH2	TMEM242	2
Q9NWH7	SPATA6	2
Q9NWH9	SLTM	2
Q9NWJ2	NA	1
Q9NWK9	ZNHIT6	2
Q9NWL9	NA	1
Q9NWM0	SMOX	2
Q9NWM3	CUEDC1	2
Q9NWM8	FKBP14	2
Q9NWN3	FBXO34	2
Q9NWQ4	GPATCH2L	2
Q9NWQ8	PAG1	2
Q9NWQ9	C14orf119	2
Q9NWR8	MCUB	2
Q9NWS0	PIH1D1	2
Q9NWS6	FAM118A	2
Q9NWS8	RMND1	2
Q9NWS9	ZNF446	2
Q9NWT1	PAK1IP1	2
Q9NWT6	HIF1AN	2
Q9NWT8	AURKAIP1	2
Q9NWU2	GID8	2
Q9NWU8	SEMA4G	2
Q9NWV8	BABAM1	2
Q9NWW0	HCFC1R1	2
Q9NWW5	CLN6	2
Q9NWW6	NMRK1	2
Q9NWW7	C2orf42	2
Q9NWW9	PLAAT2	2
Q9NWX5	ASB6	2
Q9NWX6	THG1L	2
Q9NWY4	HPF1	2
Q9NWZ3	IRAK4	2
Q9NWZ8	GEMIN8	2
Q9NX00	TMEM160	2
Q9NX01	TXNL4B	2
Q9NX02	NLRP2	2
Q9NX04	C1orf109	2
Q9NX05	FAM120C	2
Q9NX07	TRNAU1AP	2
Q9NX08	COMMD8	2
Q9NX09	DDIT4	2
Q9NX14	NDUFB11	2
Q9NX18	SDHAF2	2
Q9NX20	MRPL16	2
Q9NX24	NHP2	2
Q9NX31	OSER1	2
Q9NX36	DNAJC28	2
Q9NX38	ABITRAM	2
Q9NX40	OCIAD1	2
Q9NX46	ADPRS	2
Q9NX47	MARCHF5	2
Q9NX55	HYPK	2
Q9NX58	LYAR	2
Q9NX63	CHCHD3	2
Q9NX65	ZSCAN32	2
Q9NX70	MED29	2
Q9NX76	CMTM6	2
Q9NX78	TMEM260	2
Q9NX94	WBP1L	2
Q9NX95	SYBU	2
Q9NXA8	SIRT5	2
Q9NXB0	MKS1	2
Q9NXC2	GFOD1	2
Q9NXC5	MIOS	2
Q9NXD2	MTMR10	2
Q9NXE8	CWC25	2
Q9NXF1	TEX10	1
Q9NXF8	ZDHHC7	2
Q9NXG2	THUMPD1	2
Q9NXH9	TRMT1	2
Q9NXJ5	PGPEP1	2
Q9NXK6	PAQR5	2
Q9NXK8	FBXL12	2
Q9NXL2	ARHGEF38	2
Q9NXL9	MCM9	2
Q9NXN4	GDAP2	1
Q9NXR1	NDE1	2
Q9NXR5	ANKRD10	2
Q9NXR7	BABAM2	2
Q9NXR8	ING3	2
Q9NXS3	KLHL28	2
Q9NXT0	ZNF586	2
Q9NXU5	ARL15	2
Q9NXV6	CDKN2AIP	2
Q9NXW9	ALKBH4	2
Q9NXX0	NA	1
Q9NXX6	NSMCE4A	2
Q9NXZ2	DDX43	2
Q9NY12	GAR1	2
Q9NY15	STAB1	2
Q9NY25	CLEC5A	2
Q9NY26	SLC39A1	2
Q9NY27	PPP4R2	2
Q9NY33	DPP3	2
Q9NY35	CLDND1	2
Q9NY43	BARHL2	2
Q9NY56	OBP2A	2
Q9NY57	STK32B	2
Q9NY59	SMPD3	2
Q9NY61	AATF	2
Q9NY65	TUBA8	2
Q9NY72	SCN3B	2
Q9NY74	ETAA1	2
Q9NY87	SPANXC	1
Q9NY91	SLC5A4	2
Q9NY93	DDX56	2
Q9NY97	B3GNT2	2
Q9NY99	SNTG2	2
Q9NYA1	SPHK1	2
Q9NYA4	MTMR4	2
Q9NYB0	TERF2IP	2
Q9NYB9	ABI2	2
Q9NYD6	HOXC10	2
Q9NYF0	DACT1	2
Q9NYF3	FAM53C	2
Q9NYF5	FAM13B	2
Q9NYF8	BCLAF1	2
Q9NYG5	ANAPC11	2
Q9NYH9	UTP6	2
Q9NYJ8	TAB2	2
Q9NYK1	TLR7	1
Q9NYK5	MRPL39	2
Q9NYK6	C21orf91	2
Q9NYL2	MAP3K20	2
Q9NYL4	FKBP11	2
Q9NYL5	CYP39A1	2
Q9NYL9	TMOD3	2
Q9NYN1	RASL12	2
Q9NYP9	MIS18A	2
Q9NYQ3	HAO2	2
