gene_or_protein,study_bias_score
ABCD3,50
ZNF223,26
STRN,60
CNNM1,26
SRMS,3
PEX19,90
TRIM56,14
ZKSCAN3,21
ZBTB7B,24
RPP40,14
ZNF732,1
NOP16,22
GPCPD1,2
RORA,6
MAPK8IP3,20
MLF1,112
KDF1,3
TTLL7,8
ZNF213,14
RSPH9,12
TRMT11,12
NHS,11
MDH2,30
GPR45,5
HOXC11,4
EFNB1,24
PCDHAC2,34
WDR7,3
BCLAF3,2
SLC27A6,10
ZNF181,3
ZNF324B,77
VPS13B,12
DPF2,44
CBR4,5
THRSP,27
GPATCH4,2
ENO1,82
UTP14A,49
ITGA2B,5
CA9,2
LAIR1,3
CXorf56,13
RCAN1,17
RELN,1
PANK4,3
SLC35F1,10
THSD4,19
RWDD4,3
ZNF614,2
CYB5R3,89
APOL6,13
TICRR,3
MRPL33,14
GTF3C6,4
RNF150,12
DYDC2,5
CREBL2,2
SLITRK1,1
BRCA2,50
ZNF510,23
MRPL12,143
KLK6,11
TERF2IP,96
ZFP64,19
BOP1,21
KBTBD8,5
FCRL5,9
MRPS25,38
GSTM2,3
MSANTD3,14
COL20A1,10
GADD45GIP1,84
ZNF10,4
SCGB2A2,78
ZNF266,13
CHRM3,64
NICN1,19
SLC9A8,1
LILRA3,3
NLE1,19
CENPE,26
SLC22A12,3
MDH1,15
RARS2,16
XPOT,32
SEC62,13
ENGASE,2
WDR55,20
PRF1,5
CALCB,2
GPRASP1,17
ANGPTL7,13
UBE2J2,8
BZW2,32
RASGEF1C,2
STIP1,100
OBP2B,1
TUBGCP6,18
SEMA7A,19
RHOA,69
SAR1A,88
GRK6,17
AATF,29
SUSD5,8
UBAP2L,27
OLA1,17
ENPP4,10
ADAMTSL4,180
MYH10,52
NIPA1,3
KIDINS220,48
SLC35E2A,1
TMSB4X,33
VPS33A,15
UCK2,13
PCF11,10
GSTM1,7
ARSK,22
IL31,1
GABRE,24
RSRC2,26
ZNF428,16
DOK7,5
SIX3,1
GFPT1,12
PRSS38,1
TDRD12,1
TGM5,16
STARD13,13
PFKFB3,15
ITIH4,4
RNF133,2
LIMS3,8
LINGO1,30
EPHB3,6
SHANK1,12
DUOX2,1
POLR1A,57
KLC3,70
MPLKIP,5
ETNPPL,1
RAB39A,12
TMEM259,14
ZNF575,23
TTI2,16
TUSC1,1
HMMR,39
SFTA2,8
MGAT4B,6
ZNF284,2
IFT57,55
SLC45A1,1
MRAP,8
EFHD1,17
TMEM135,1
PLEKHG7,7
PUS1,19
PIP4P1,12
SLC22A23,22
ITPA,15
SOHLH2,1
DAB1,46
PPP1R12C,26
GNAI1,34
SLC24A1,5
RXRG,20
KLF4,13
PSMA8,6
ST3GAL5,3
B4GALNT2,3
STAT4,4
GCKR,1
FEZF2,1
OXT,7
GPS1,45
TIGIT,7
TWIST1,27
LYRM7,24
OGFOD2,3
CD300LD,1
CDC42EP5,1
MORC4,7
IMMP1L,2
GDI1,65
PACRGL,12
ZDHHC23,5
GID8,37
HSDL2,27
PIK3C2B,16
CTSB,23
PEF1,47
PDS5A,59
QPRT,43
KRTAP4-11,68
RAF1,87
MVB12B,8
FOXE1,78
DRG2,12
FBXL22,1
THAP9,3
THAP8,9
POU6F2,132
PKD1L3,2
HEATR6,15
IGFBP5,78
HEATR5A,5
PRAME,28
PTPN3,47
CHAC1,1
KIZ,11
TPI1,32
CLDN19,62
PLEKHA4,8
CYP11A1,4
GABRD,17
BCAM,26
RBMS2,6
PTGFRN,14
SLC7A3,15
MIS12,35
STEAP2,2
DSCC1,16
SYT3,10
AP4B1,8
MMD2,7
EIF2AK1,8
TUBB1,76
LRIG2,2
ACTR1B,36
PRKACA,65
KLRC2,5
HSDL1,20
KRT19,71
NOX3,1
IFIT3,59
SMR3B,11
CRK,250
DENND4C,13
AGAP1,8
NANOS2,21
GLYAT,5
GLB1L2,22
PLSCR3,32
ZFHX3,32
ANPEP,3
PHF5A,14
PLEKHA8,5
DHPS,34
SURF2,25
SFRP1,6
SF3A2,131
CXorf58,1
GHITM,54
SLC5A4,4
MRPL2,26
BLM,47
C4orf45,22
NOCT,28
CRYBA4,25
ACOT13,9
PRRC2C,26
HECTD1,29
POMT2,16
OAS3,37
S1PR1,21
VEGFB,7
PDSS1,8
TAGLN2,33
NCR2,4
EVI2B,31
SNAPC4,7
VCP,141
SPINT2,73
SEMG2,24
ART5,1
TTC8,14
TOR1B,13
DOCK4,13
GFOD2,3
SIGLEC10,8
ECSCR,4
ZFP69B,2
NAB1,4
C2orf88,5
WNT2B,1
CD19,7
SLC25A5,111
MS4A7,11
LGR5,1
MRPS34,79
LSM3,44
TPRKB,8
CHRFAM7A,1
IQCE,20
CHST1,2
CABIN1,14
GNA15,11
NRBF2,27
ATP8B1,2
NCBP2,66
ZNF253,2
PROM2,2
HEATR5B,10
SLC6A8,13
PRRC2B,29
SMC1B,2
YEATS4,86
COL9A2,6
SCLY,6
ENOSF1,2
VHLL,4
AXDND1,1
GIMAP5,59
ZNF808,1
CCDC96,3
UCK1,7
NTN1,7
FCSK,4
RAPH1,10
URI1,47
CFAP46,4
PGP,3
MLC1,3
BABAM1,54
PRKX,5
COPB2,45
TGIF1,13
CNN2,10
PARP10,4
SCIMP,7
FOXF2,14
FTCD,5
OSER1,5
AVIL,25
PTPRG,24
RPL27A,36
MYO6,55
TDP1,6
EFCC1,1
FLT3LG,2
STEAP1B,2
PCDHA7,5
TRAPPC10,28
ATP2A2,58
CDKL1,10
AP3M2,9
RFPL4A,3
TBCE,12
LIN7A,28
FARP1,16
CD2BP2,67
RPS21,18
LZTR1,13
IER3IP1,50
ITPRIPL2,1
TP53,386
DET1,34
ZNF837,74
THOC6,18
GABRA6,11
TRIM39,75
TAGLN,9
CAMP,1
FAM9B,131
LARP4,24
ACSBG1,2
SYNJ2,13
MAPK4,9
CDKL3,29
BAP1,56
CEMIP,2
ZNF207,18
SLC6A1,5
NDUFS7,87
PSMA1,211
CSPG5,6
FKBP10,9
NUP62CL,9
ANO3,6
MAGEA11,74
NSFL1C,25
DYNLRB1,24
ACTL6B,24
GULP1,9
CHCHD2,124
GIPC1,26
HOMER3,98
NGLY1,19
NOC2L,43
COPE,27
CCDC82,16
ZNF34,2
SLK,11
RASSF6,5
LURAP1L,12
SLC25A51,12
GJC1,13
TLE1,65
ITGAD,1
CCDC27,6
ACSL3,35
SOX6,2
DNAAF2,68
HAX1,102
LDHB,45
DPP7,5
CDH24,2
INSL6,18
IFNA8,9
ZNF653,4
CBLC,29
UBL5,50
GYS2,5
ARMCX2,4
IFNA7,1
GPX7,37
CDKAL1,24
RUNX2,12
NDRG1,77
SOWAHB,1
FUBP3,38
SLC4A4,7
ZNF326,39
NAMPT,21
FCRL2,6
CETP,1
KIAA1586,3
NBEA,17
PLEKHS1,5
ALPK1,2
RNF7,24
JAK2,27
PVRIG,10
TMEM187,15
C10orf62,9
FKRP,17
DOHH,6
PLA2G2E,1
TFIP11,238
ESF1,19
SRI,22
COBLL1,18
SCML4,5
PRNP,399
SLC12A8,3
FAM131A,1
RLF,11
NEPRO,21
PAK4,233
CD46,10
DDX18,38
ELAVL1,59
ALDOC,7
TMEM120B,67
HOXB13,6
TENT4A,3
REV3L,5
SIL1,19
PLXNB3,10
FGG,17
C2orf15,1
PSME3,130
SORD,12
RPS27A,64
TMPO,85
TMEM128,77
PAX5,40
MFSD1,1
SMAP1,13
C8orf82,6
MKI67,442
KCNQ1,4
PRAMEF5,2
PLD6,12
BORCS5,11
RHOV,1
PCDHGA7,2
ATP2C1,9
EIF2S2,39
CD86,2
FUT8,21
PCSK1,1
SOCS6,22
CYP4V2,2
NCCRP1,20
BATF3,41
DNAJA3,71
PHF20,11
ZNF628,4
CPLX1,9
AK9,10
EHBP1,18
TOMM6,12
MECP2,118
BAIAP2,62
CRABP1,7
ALOX15B,11
CYCS,34
GSTO2,16
PDE5A,5
EIF4E3,5
TAF15,43
KMT5C,3
MAGEC3,6
ZNF335,3
GRHL1,2
OMA1,24
TBXAS1,1
GFM2,18
NUAK1,11
BCL9L,3
COL6A1,21
KRT9,35
ANO6,27
PAM16,18
SLC9C1,1
ITGA9,1
CTNNBIP1,27
TBR1,9
UBE2Q2,8
TOR1A,18
NKAIN4,1
CNDP1,11
UCP2,12
IREB2,6
PIPOX,8
SSR2,2
PTPRN,27
KLK7,22
FAM167A,52
PRICKLE1,6
PTPMT1,116
IKZF1,123
CACNB4,12
GH1,80
SREK1IP1,45
MRPL48,28
MUC12,2
DDX39B,55
EHHADH,117
ARAP3,1
DEFA5,61
P4HA2,76
RRN3,8
HEPACAM,1
ASPHD1,1
NXN,8
TMEM262,12
NAGS,1
CLN5,14
S100A11,15
IL7,2
GDF10,6
LRFN4,63
SSH1,16
KRT25,21
FBXO27,4
TMEM88,11
ENSA,29
ZNF143,25
KRT26,22
CSH1,11
RAB32,26
CCDC40,25
AKAP11,28
UCHL5,69
STIL,89
SCN1B,3
TUBA1A,345
RHOB,22
CXADR,12
MORC3,17
AKAP17A,36
MAP7D2,31
TBX6,26
PSTPIP1,83
TSR2,24
LHFPL3,3
HAPLN1,2
DKK2,2
SOCS1,9
LPGAT1,12
SERPINB8,13
TAAR9,1
SDK1,4
HOOK1,35
GPANK1,83
SULT1A2,1
APPL1,79
C1orf94,91
HBG2,9
ILKAP,39
BGLAP,1
HSD17B4,30
TDGF1,25
REEP5,74
SH3D19,7
CD101,4
INS,9
RBM20,4
PIK3R5,5
SOX21,1
FSTL3,2
COL6A2,26
PABPN1,39
GPRC5B,20
TTC28,26
C17orf50,7
GAS2,1
NFKBIB,70
TBC1D10C,7
RBP1,6
KRT14,52
WDR6,36
CEP78,10
BBS1,45
H3-3A,42
INTS2,24
UPK3BL1,18
POPDC2,3
ARRDC2,2
ZBTB7A,15
ANKRD11,6
ATG9A,88
PGAM4,1
C6orf47,6
DCTN1,195
ANKRA2,5
TES,30
KRTAP11-1,103
OR7D4,2
TIMP2,24
FOXR2,35
MTA3,53
GNAT2,7
SRSF1,68
S100A7,39
CSNK1G2,21
SYNGR1,28
PKP1,33
MGARP,3
TTC16,1
FARP2,18
MGST3,386
CTPS2,11
MRPL42,56
BPTF,22
BIRC3,30
PIGH,3
NHLRC2,6
FXYD2,2
DBH,1
UGT1A10,20
PPM1F,17
TRIP12,39
SLC35A1,34
ZNF791,2
NOTCH2NLA,216
SZRD1,2
NOTCH3,30
VPS28,79
DDIT4,10
C16orf70,34
PGBD5,1
NKAPD1,120
HTRA3,1
FKTN,3
GRAPL,4
SGCG,16
NRN1L,1
TAS2R7,11
MMRN1,14
DRC7,3
NRGN,7
CAGE1,12
PCCB,8
TAFA5,1
PABPC5,4
AIMP1,38
ARFGAP2,10
CHCHD3,75
ABCG1,7
BEST3,1
PAX8,18
CDCA2,16
DCD,39
RAVER2,4
SUMO3,56
COX7B,3
UBXN7,61
ZCRB1,56
PPP1R1B,5
DKKL1,75
MT3,2
DCBLD2,18
HGS,236
VAMP1,28
MME,98
DVL3,185
MC3R,2
RDH5,3
RNF19A,7
GINS2,10
DIPK2A,5
HSPA6,63
LRRC42,5
ING4,30
RNF19B,68
DUSP6,11
CCDC106,33
KRT32,12
WIZ,56
PDE6D,24
KCNK4,1
ADAMTSL2,1
MARCKSL1,29
TMEM185A,44
SLF2,13
ORM2,2
MOBP,13
RGS6,6
KCTD6,35
CFAP77,1
FOXM1,50
ST3GAL4,14
PTGS2,5
CYSRT1,490
KLHL36,19
PLSCR1,52
ZC3H13,20
MAP1S,29
ACADSB,15
HJV,4
CACNA1H,4
ELOVL7,11
ENG,11
KLHL1,9
GABRA3,18
SYT1,41
EIF4G1,88
TTC3,24
LSM14A,8
AKR1C1,7
SPCS1,12
SMIM4,1
VKORC1,26
ZNF747,14
PFKL,33
GPN1,19
C16orf96,1
CLEC2A,6
MTMR14,13
ABCC1,5
AKAP3,5
HTR3C,42
TREM2,6
TMEM190,12
ERMAP,18
KRT6C,38
DEFB116,1
FAM120AOS,1
DAZAP2,153
PLA2G2A,7
TMEM178A,1
GUCA1B,1
HSD17B10,182
NINJ2,73
INHBE,11
PDGFD,19
MAP4K4,26
GEMIN8,18
NPY,4
UTRN,49
ZNF516,6
TIGD1,3
CCDC42,3
PTPN22,12
UHRF2,39
IKZF5,55
LMO4,126
TADA1,20
RCAN2,16
MAGT1,16
DEFB115,2
ZNF345,3
SPAG16,6
SPIDR,2
SNAP29,76
SCGB3A1,8
CDC42SE1,5
ZNF233,2
MYC,760
FNBP1L,15
IFNAR2,9
BRME1,26
ABHD17C,1
COLEC11,8
VBP1,57
BBX,19
CCDC107,23
HLA-A,75
DEPDC1B,9
CD79A,192
ZNF574,38
SIX2,21
ATAT1,6
OTC,11
AZIN2,10
MACROD2,1
SPTSSA,8
MYLPF,2
ZSCAN29,10
MFSD11,9
OLFM2,42
DUS4L,5
RAB1B,27
PFKM,24
ZNF260,4
RCAN3,15
ZNF382,1
ASB6,43
CRMP1,90
BCKDK,22
HSFX2,16
FBXW8,27
INCA1,231
UBIAD1,47
CCDC74A,4
ERBB3,124
ENTPD7,23
KYNU,8
PROP1,55
SNRNP27,106
RAB11FIP3,10
ISOC1,10
ARV1,29
UBA1,41
SLU7,29
USP22,57
C8orf33,66
DMAC2L,15
ADCYAP1,18
SERP1,42
APTX,26
MFSD4A,13
DCSTAMP,1
CIZ1,16
BRF1,6
ADM,1
MGAT2,4
WNT10B,6
CSF1R,5
GTF3C5,37
RYR2,10
NUP50,41
HK2,29
SMNDC1,36
TRMT12,7
CNNM2,4
RGL2,13
ABHD17A,17
TGFBR3,19
MCMDC2,1
VSIG1,58
FGF10,6
ATP6V0D2,26
RAC2,16
ARMH4,5
ZNF286A,22
HROB,10
RETREG3,145
RNASEL,11
RPL15,71
KRT31,351
ATF3,41
NT5DC3,10
CELA1,16
SLN,3
KLK3,4
MSN,32
TRA2A,104
MEI1,1
SRP72,40
KRTAP10-8,363
NOMO1,16
TMEM203,36
ZNF688,42
PNMA6A,5
FAM178B,2
NUP188,21
CLNK,27
MTAP,9
NFATC2,15
AGO1,180
RAP2A,21
DNAJB12,14
SLC18A1,100
ODF3B,8
PARVA,23
LONP1,60
ARL14EP,8
ATP5F1E,9
NUTF2,49
CYP8B1,5
SERINC1,30
SUPT20H,16
ZFP30,3
LRRC10,6
BBOX1,17
GIMAP1,44
AIM2,107
NLRP4,2
CCDC187,1
ILF2,130
HIF1AN,198
DENND2C,7
H2BU1,1
GRK7,1
BORCS8,8
TEX37,39
FTO,32
PLXNB2,24
FADS6,19
COX1,29
TCTEX1D1,1
NCKAP1,42
ARSG,20
HIBCH,12
TFPI2,2
AMER2,2
TRAF4,103
CLDN18,4
PLLP,49
VASP,36
VAPA,222
DGKQ,1
TTN,97
DOP1A,1
LGALS8,103
WRNIP1,26
PYGO1,5
LRRC46,21
ITFG1,14
DYNLL2,58
ECEL1,8
RSAD1,7
PHTF1,3
RNF38,21
ABAT,5
PLXDC1,3
BMP2,14
ALDH7A1,16
KIF5A,36
GPM6A,25
TRIM21,52
PCDHGA4,3
SEL1L2,2
GPR87,1
CHMP4B,103
ZFHX4,7
MLST8,30
TANC2,12
MND1,6
PSME4,21
TRAM2,1
EZH1,13
MX2,3
LOXL1,9
NEU1,23
ARHGAP24,2
SLIT2,7
PSMC5,116
FBXW9,4
MUC15,4
PNISR,12
TAX1BP3,4
TEX13B,2
TECPR1,15
ATP6V1E2,8
HMOX2,86
MINAR1,7
EVI5,28
ABCA3,18
GCFC2,24
RAD23A,63
BMP10,53
XRCC1,57
CARHSP1,20
ANXA9,4
OCIAD2,1
KDM5C,40
XYLT2,13
CBWD1,55
LSM10,5
RNF10,33
SVIL,43
TAOK1,15
SYMPK,45
CLGN,7
DPP8,12
BRPF1,20
MMS19,39
SETD1B,12
PLEKHO1,60
TTC37,15
ZNF174,18
ARID4B,38
HCN4,2
PIWIL2,7
TTC7A,3
YY2,3
UGT2B15,1
HNRNPUL1,80
SPRYD7,15
FRAS1,27
ZNF283,1
KPNB1,163
RTL9,6
ARIH2,52
PLA2G15,1
SCN4A,1
BIRC2,114
RAB33A,12
MRPL45,1
TRIB3,80
PRDX2,46
CHST8,25
R3HCC1L,8
KCND3,1
PSME1,41
PPP1R7,46
WNT1,2
DNAJA1,111
RGPD4,2
NPPA,39
RPN1,65
BIN2,5
NAA40,14
EEF1G,149
CCDC141,4
RGS17,36
EIF5A,35
USP12,25
BRK1,32
TAS2R5,6
CIDEC,7
CFAP298,31
ENTHD1,1
B3GNT8,1
KCNH8,1
CIAO2A,23
ETFBKMT,3
CDC42EP2,8
C5orf46,14
RFLNA,1
FBXO21,13
OXSR1,20
STMN2,19
SMN1,186
B3GALT5,2
LNX1,369
BMT2,20
EGFL7,27
RFC5,64
TIA1,25
AQP9,21
PREX2,4
APOM,8
CALU,50
TIMM44,39
KRT6A,45
OR5AS1,1
CPSF7,60
AMER1,23
POLG,22
PAAF1,24
SPIC,2
RADIL,25
KANSL1L,2
ZPR1,7
EIF1AY,8
IFNB1,2
APOA2,20
RLN1,2
CPNE1,9
APEX1,27
SARNP,34
POLR3H,12
CTSW,1
RREB1,13
TRUB2,38
ZNF789,1
C18orf63,4
ZSCAN2,1
JAKMIP2,17
SHMT2,95
GPR162,2
KAT6B,3
CARD17,1
HYI,3
MPP5,56
SOHLH1,24
UCKL1,12
GNL1,14
KATNBL1,51
HAS1,6
MAP2K2,26
GIT1,56
SUFU,55
SACM1L,47
SS18L2,15
GATA1,51
TBC1D2,9
CD300C,8
USP4,56
PNPLA4,3
CHTF18,11
IL2RG,11
LRRC8B,21
SYNJ1,17
EXOC6,36
STK32A,2
MST1,6
CASQ1,3
DUSP21,35
TNFRSF25,1
IP6K3,29
BRCC3,25
LPL,16
ITPKC,3
YME1L1,31
WNK3,4
FLCN,22
AANAT,5
POMT1,24
VPS53,16
LRRC24,2
DLX4,14
NOP58,44
USB1,24
TSN,24
RBIS,3
APOC2,2
MAOA,5
PLAC1,17
ADORA3,6
VTI1A,11
HMGB3,12
APBA2,25
SKIDA1,2
TSNAXIP1,13
CADPS,11
RAP2C,15
ICAM5,14
MATR3,160
CCNI2,3
PHF20L1,23
UBE2D3,98
FBXO46,11
ZNF703,27
EIF1B,165
NCOA6,31
ANKRD39,3
GEN1,2
CIB1,26
PTMS,7
TNFRSF1B,94
TAFA3,74
EXT1,20
DCAF6,26
ESRRA,12
SLC27A3,19
KIF20B,30
ENKUR,2
MON2,16
COL9A3,1
ALOX12,5
PCDHB2,1
TRIML2,58
SLC29A1,23
ABCC4,10
JAM2,4
CACNB3,18
TXNDC2,2
HMCES,8
ACOT11,12
TRPV5,13
CDHR2,4
EIPR1,43
GLA,4
LUZP4,19
CEP19,135
MTRES1,22
CSDE1,33
MAP3K7,90
ZNF865,12
PHKA2,12
COX7A2,20
NME3,32
IL25,1
TTLL2,1
FIBCD1,1
TNIP1,139
ABCA2,21
LCN1,14
MACROD1,22
KIF13A,12
DBT,55
FAM71D,2
SNX10,5
GJB1,44
TEX45,18
PSMD14,71
RPL28,108
CAPNS2,21
C3orf62,14
ABCB6,12
DUSP3,10
TNFRSF11B,2
B4GALT2,1
IL1RAP,11
PHLDA2,4
CTTNBP2NL,33
TMEM200B,1
ACSM1,8
ITGAE,2
PPP1R12B,14
COLGALT2,33
KLHL4,4
C16orf72,3
MCM3AP,27
CDC25A,20
SPIRE1,13
FGB,100
TP53I3,4
HSF5,2
ACADM,15
PTGES3,57
WDR19,21
STT3B,23
C1S,5
CHMP7,6
SCAND1,55
TRIM43,19
ABHD4,15
SFXN4,13
RRP9,10
MOXD1,19
F7,12
LRRC27,10
VCAN,6
SLC19A3,12
CTNNB1,158
SOX10,12
USP8,26
SNX8,21
CXXC1,39
COPS4,48
ABR,5
HTN1,1
JHY,2
NUP107,72
ARGLU1,19
CHMP1A,42
SCAMP4,18
PCDHB13,1
BRPF3,9
CAPN10,1
RALYL,32
SLCO3A1,3
LIN28B,7
NFKB1,288
ARHGEF39,5
IRX4,1
SRSF12,20
GNMT,25
SLC16A13,20
PPM1G,71
ARMC5,13
RNF217,3
IRS1,25
HSD11B1,6
CSTA,22
MTMR2,8
CISH,7
FANK1,6
YLPM1,28
PAX9,15
VWA5A,27
MAD2L2,148
ATP6V1A,81
MOCOS,24
NLRX1,22
POMGNT1,18
PITPNM3,3
ALDH1L1,76
RUFY1,36
POLR2K,6
KLHDC8B,3
CDC45,24
STAT6,11
SCARF1,19
ELP2,10
DNAH8,2
GATAD2A,45
P2RY11,1
LARS1,42
YJU2,49
CCDC57,138
INTU,42
IRAK2,30
VPS26C,24
MTUS2,331
DGKH,5
C12orf60,2
LARGE2,18
DESI2,10
NARS1,29
LRRC39,16
LRRC4B,4
SRD5A2,2
NAP1L3,7
ATG16L2,4
SBNO2,1
ZNRF1,16
NFX1,6
SYT15,6
YAF2,76
SLC13A2,13
COPS6,293
YTHDC2,36
KLF3,11
DCUN1D4,3
FOXI2,52
USP9Y,8
UBE2C,10
QARS1,118
CENPC,29
BRIX1,63
ACSM5,14
CHRNA9,46
HLA-F,15
TMEM201,22
TMEM185B,1
COX7C,5
CCDC198,35
EVC2,84
BMI1,46
NOP2,73
SLC38A3,2
SERBP1,66
XRN2,54
RASL10A,4
PCDHGC3,33
WDR3,21
SF3B5,19
CDYL,31
SPOCK2,2
WSB2,33
USO1,41
EIF2B4,37
MRPS9,73
P2RX1,15
CCDC18,20
SNW1,633
ZNF655,146
PSMB3,81
FAM13B,4
KRTAP9-2,130
MED19,127
CBX3,111
SYPL2,19
AGTRAP,132
IKZF2,10
RNASE7,20
TCP10L,61
TINAG,22
PPP2R1B,78
BPGM,11
DNALI1,19
HAO2,25
ADK,1
PRELID3B,22
ERCC6L2,4
MAGI2,19
SPEN,21
EZR,215
KDELR2,7
GOT1L1,3
CYSLTR1,1
FAT1,20
NRP2,14
KIF2A,65
ANKRD9,2
GJB2,48
LAPTM4A,6
HPF1,4
ROBO3,2
CDO1,8
BAIAP2L1,32
ZNF567,3
NONO,70
ROPN1,52
FGD1,8
KCNA4,5
DENND4B,1
SIGIRR,2
ZNF780A,3
NOTCH1,143
ALAS1,66
EIF3C,52
AHDC1,18
MESP2,3
CROCC,19
ADCY9,16
TPK1,3
TLR5,20
CSTF2T,37
COLGALT1,10
MCF2L,7
ADCYAP1R1,2
WFDC13,1
ZW10,35
ABCA7,9
MTURN,21
LCE1C,62
KLHDC1,2
RNF26,17
COL25A1,1
SVEP1,6
SOX17,6
HRG,3
KCNC4,29
SALL2,27
ATP6AP1,23
DEFB1,10
MATN3,21
SRM,10
COMMD3,44
IRF7,45
ZNF69,11
TNFSF15,2
PPP1R37,13
PIANP,15
ADH5,3
CNPY3,27
RPS6KA4,8
C6orf132,2
ATP6V0A1,45
NPPB,7
SDR39U1,5
CDCA5,41
PPP2R2C,39
COQ7,37
EED,65
MYL4,3
C3orf38,2
CD4,16
RPS6KA5,23
ZNF25,3
DCTD,11
SRP9,42
GNPNAT1,10
WIPF3,3
CUBN,1
GNPDA2,6
SLC25A42,5
ELAPOR2,1
FOXK1,75
C17orf80,27
NFKBIA,89
AKTIP,39
CTU2,20
EPRS1,59
D2HGDH,11
NEURL4,160
SLTM,19
API5,18
HRC,5
METTL16,2
B4GALT3,22
PAXIP1,28
AMIGO1,61
MICU1,29
WNT3,3
EME1,29
ORMDL1,45
RNF114,34
ZBTB43,29
SEPSECS,8
USP13,35
SSX2,27
ERICH3,2
SETD3,6
ZNF563,10
MED4,349
EMILIN3,16
MCPH1,10
FZD2,13
SLC46A3,1
FEZF1,6
TAGAP,1
PLOD1,61
CASR,1
ZNF530,1
TP53BP2,117
NFKB2,114
RBMS3,5
ZNF692,28
PGLS,5
CELF2,6
SMPD4,26
FOXP2,29
FAM110C,3
C9orf43,3
C5orf51,3
BMP5,4
STXBP3,12
SGMS2,8
SLC26A8,2
UROD,11
SNRNP25,16
COPA,58
ATP8A2,1
TUT4,12
RNF213,35
SPAG8,80
TIMMDC1,119
ANKRD45,3
HDDC2,5
RPIA,27
SMU1,27
LRFN3,13
FOXF1,16
PNPLA1,8
ARPC1B,31
DTNB,67
GUK1,8
NUPR1,17
E2F5,8
TMX4,22
CALB2,4
RIC8A,34
VPS18,39
IMPA1,4
EMC2,103
NUFIP1,89
PMPCB,53
PTPN21,25
RIMS3,6
AVPR1A,4
FERMT2,32
CWC15,20
TMTC3,16
RAB39B,22
GSC,2
HESX1,9
RAPGEF4,8
INPP5J,17
POLA1,8
IFNL3,2
CDC42EP4,18
CXorf38,4
CLVS2,17
CIAO2B,22
RPAP3,57
USP24,20
LRRN1,4
CDS1,18
VWC2L,21
TBL3,27
LMAN2,8
C1QTNF4,4
AHNAK,47
RPL6,92
BRINP2,7
LRRC69,1
ADAMTS9,1
LMO1,108
OTUB2,25
CISD2,88
IQGAP1,203
FBXO31,18
C11orf42,2
BHLHE23,2
ATP6V0C,64
C16orf87,21
HILPDA,3
EPHA8,6
FAM3A,5
NMRK2,4
WLS,19
HOXD12,10
TRPM2,1
GLT8D1,7
GPSM1,28
SUSD3,44
CNOT2,68
ACP7,5
FOS,141
DSG1,37
TP53INP1,13
TMED3,9
SPECC1L,56
P2RX4,22
ZFAND2A,5
FGF8,96
GORASP2,137
ATP5MPL,3
PLSCR4,60
TBX20,5
DUSP28,2
H1-0,21
SF3A1,68
SCARF2,8
TMEM176B,1
GRK2,20
EXOC5,65
STK36,8
CEACAM3,4
SEL1L3,5
STOX2,3
PPP3CA,43
EIF4A1,59
MAGEB6,7
SNF8,20
FSCN3,3
SEC14L3,3
STAMBPL1,54
CCL13,17
DHODH,4
IL36RN,25
TRIM3,22
AMDHD1,1
ZNF658,2
GPSM2,17
PPM1D,40
GALR2,1
MPZ,2
PYGM,29
SCGB1D4,26
RESF1,5
CDK2AP2,19
CCDC30,1
BTN3A3,4
CCL4,22
LENG9,3
ZFC3H1,71
FTL,39
NRXN3,8
BAALC,5
PYURF,2
SLC12A9,16
PTCRA,4
NDUFB6,19
DNA2,20
SFT2D1,29
CD300A,7
SNX16,3
TOGARAM1,3
GXYLT2,8
MX1,19
DCDC2,27
RFPL1,1
H2AW,7
COG2,25
CSHL1,1
MTG1,15
RBM17,46
ABLIM1,55
HTR1E,8
AUP1,34
RPS24,46
ACBD4,7
MAP2K6,8
PDE1B,3
POSTN,2
SYNJ2BP,27
MAGEB10,51
TMEM183A,3
RHOU,10
NATD1,9
RPL38,43
SCAF4,10
CHRNA5,8
GARRE1,11
FLT3,15
TMEM225,1
TMTC4,19
ZNF410,58
EPAS1,26
PCDHB7,16
FOXD4,43
ACTA1,27
ITGB8,11
UROC1,1
SCGB1D1,76
GDAP1,11
EPHA5,5
CXCL12,23
SLC7A14,42
SPATA20,63
ADCY8,1
RNF103,9
CNTF,20
CEP44,135
FBXO33,11
TBXA2R,16
HTR3E,4
HPD,2
MAML3,2
TMC4,2
CD99L2,22
EFNA5,38
EVL,30
SMCO4,56
MRPL27,32
C11orf53,1
HTRA1,15
PRR13,45
AQP3,28
TACSTD2,9
RGPD5,32
GOLM1,116
HOXA1,260
SRPRA,40
CCNO,5
KNG1,19
COL5A3,1
MARCHF10,5
TTC9C,33
CCDC24,33
HLA-C,86
SPARC,6
RNF166,45
GRPR,51
NR2C2,25
UBTD1,15
MOCS2,6
KRTAP6-1,83
HOMER2,10
SH2D3C,4
RHOT2,34
LAIR2,5
NOM1,37
AKR1C4,3
PPM1L,3
COQ2,87
CSNK2A2,163
RGN,2
SLC48A1,8
NPL,4
LRRC4C,48
TLL1,1
CCT4,143
DIRAS1,7
RAB3GAP1,19
ADCY2,1
ZNF436,12
HTR2B,27
ACP1,21
FGFR1OP2,43
TPH2,2
TBC1D9,15
DMBT1,15
ND4L,1
TMEM223,31
RICTOR,55
